statement,file_path,INCLUDE,INCLUDE_PATH,DEPENDENCY_EXISTS,LIBNAME,MACRO_DEF,MACRO_CALL,tables_sourcejoin,tables_table,source,input_table,output_table,WRITE_BACK,MISSING_LIBNAME
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
data codelists;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set codelists;,SAS Files\make_define.sas,,,,,,,,,,,,No,
codedvalue = htmlencode(codedvalue);,SAS Files\make_define.sas,,,,,,,,,,,,No,
translated = htmlencode(translated);,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
data compmethod;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set compmethod;,SAS Files\make_define.sas,,,,,,,,,,,,No,
computationmethod = htmlencode(computationmethod);,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
data valuelevel;,SAS Files\make_define.sas,,,,,,,,,,,,No,
length comment $ 2000;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set valuelevel;,SAS Files\make_define.sas,,,,,,,,,,,,No,
format comment;,SAS Files\make_define.sas,,,,,,,,,,,,No,
informat comment;,SAS Files\make_define.sas,,,,,,,,,,,,No,
origin = htmlencode(origin);,SAS Files\make_define.sas,,,,,,,,,,,,No,
label = htmlencode(label);,SAS Files\make_define.sas,,,,,,,,,,,,No,
comment = htmlencode(comment);,SAS Files\make_define.sas,,,,,,,,,,,,No,
"if ""&standard"" = ""adam"" and origin ne '' and",SAS Files\make_define.sas,,,,,,,,,,,,No,
comment ne '' then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"comment = ""source: "" || left(trim(origin)) ||",SAS Files\make_define.sas,,,,,,,,,,,,No,
""" derivation: "" || left(trim(comment));",SAS Files\make_define.sas,,,,,,,,,,,,No,
"else if ""&standard"" = ""adam"" and origin ne '' and",SAS Files\make_define.sas,,,,,,,,,,,,No,
comment = '' then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"comment = ""source: "" || left(trim(origin));",SAS Files\make_define.sas,,,,,,,,,,,,No,
"if ""&standard"" = ""adam"" and origin = '' and",SAS Files\make_define.sas,,,,,,,,,,,,No,
comment ne '' then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"comment = ""derivation: "" || left(trim(comment));",SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"%if ""&standard"" = ""adam"" %then",SAS Files\make_define.sas,,,,,,,,,,,,No,
%do;,SAS Files\make_define.sas,,,,,,,,,,,,No,
data analysisresults;,SAS Files\make_define.sas,,,,,,,,,,,,No,
length programmingcode $800. docleafid $40.;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set analysisresults;,SAS Files\make_define.sas,,,,,,,,,,,,No,
where displayid ne '';,SAS Files\make_define.sas,,,,,,,,,,,,No,
arrow + 1;,SAS Files\make_define.sas,,,,,,,,,,,,No,
selectioncriteria = htmlencode(selectioncriteria);,SAS Files\make_define.sas,,,,,,,,,,,,No,
paramlist = htmlencode(paramlist);,SAS Files\make_define.sas,,,,,,,,,,,,No,
reason = htmlencode(reason);,SAS Files\make_define.sas,,,,,,,,,,,,No,
documentation = htmlencode(documentation);,SAS Files\make_define.sas,,,,,,,,,,,,No,
"if index(documentation, '[r]')>0 then",SAS Files\make_define.sas,,,,,,,,,,,,No,
"docleafid = substr(documentation, index(documentation,'[r]')+3, index(documentation,'[\r]')-index(documentation,'[r]')-3);",SAS Files\make_define.sas,,,,,,,,,,,,No,
else,SAS Files\make_define.sas,,,,,,,,,,,,No,
docleafid = '.';,SAS Files\make_define.sas,,,,,,,,,,,,No,
programmingcode = htmlencode(programmingcode);,SAS Files\make_define.sas,,,,,,,,,,,,No,
"programmingcode = tranwrd(programmingcode, ""'"", '""');",SAS Files\make_define.sas,,,,,,,,,,,,No,
"programmingcode = tranwrd(programmingcode, '""', '&quot;');",SAS Files\make_define.sas,,,,,,,,,,,,No,
format programmingcode $800.;,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
data analysisresults;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set analysisresults;,SAS Files\make_define.sas,,,,,,,,,,,,No,
by displayid notsorted;,SAS Files\make_define.sas,,,,,,,,,,,,No,
drop resultnum;,SAS Files\make_define.sas,,,,,,,,,,,,No,
retain resultnum;,SAS Files\make_define.sas,,,,,,,,,,,,No,
if first.displayid then,SAS Files\make_define.sas,,,,,,,,,,,,No,
resultnum = 0;,SAS Files\make_define.sas,,,,,,,,,,,,No,
resultnum + 1;,SAS Files\make_define.sas,,,,,,,,,,,,No,
if not(first.displayid and last.displayid) then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"arid = trim(displayid) || "".r."" || put(resultnum,z2.);",SAS Files\make_define.sas,,,,,,,,,,,,No,
else,SAS Files\make_define.sas,,,,,,,,,,,,No,
arid = displayid;,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
proc sort,SAS Files\make_define.sas,,,,,,,,,,,,No,
data = analysisresults;,SAS Files\make_define.sas,,,,,,,,,,,,No,
by docleafid;,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
proc sort,SAS Files\make_define.sas,,,,,,,,,,,,No,
data = externallinks (keep = leafid title rename=(leafid=docleafid title=doctitle)),SAS Files\make_define.sas,,,,,,,,,,,,No,
out  = doc_links;,SAS Files\make_define.sas,,,,,,,,,,,,No,
by docleafid;,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
data analysisresults;,SAS Files\make_define.sas,,,,,,,,,,,,No,
merge analysisresults (in = inar) doc_links (in = indoc_links);,SAS Files\make_define.sas,,,,,,,"analysisresults, (in, =, inar), doc_links, (in, =, indoc_links)",,,,,No,
by docleafid;,SAS Files\make_define.sas,,,,,,,,,,,,No,
if inar;,SAS Files\make_define.sas,,,,,,,,,,,,No,
if indoc_links then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"documentation = tranwrd(documentation, '[r]' || trim(docleafid) || '[\r]', "" "");",SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
proc sort,SAS Files\make_define.sas,,,,,,,,,,,,No,
data = analysisresults;,SAS Files\make_define.sas,,,,,,,,,,,,No,
by arrow;,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
%end;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"filename dheader ""&path\define_header.txt"";",SAS Files\make_define.sas,,,,,,,,,,,,No,
data define_header;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set define_header;,SAS Files\make_define.sas,,,,,,,,,,,,No,
file dheader notitles;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"creationdate = compress(put(datetime(), is8601dt.));",SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @1 '<?xml version=""1.0"" encoding=""iso-8859-1"" ?>' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@1 '<?xml-stylesheet type=""text/xsl"" href=""' stylesheet +(-1) '""?>' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
@1 '<!-- ******************************************************************************* -->' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
@1 '<!-- file: define.xml                                                                -->' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
"@1 ""<!-- date: &sysdate9.                                                                -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
@1 '<!-- description: define.xml file for '   studyname +(-1) '                          -->' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
@1 '<!-- ******************************************************************************* -->' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
@1 '<odm' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
"@3 'xmlns=""http://www.cdisc.org/ns/odm/v1.2""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@3 'xmlns:xsi=""http://www.w3.org/2001/xmlschema-instance""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@3 'xmlns:xlink=""http://www.w3.org/1999/xlink""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@3 'xmlns:def=""http://www.cdisc.org/ns/def/v1.0""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"%if ""&standard"" = ""adam"" %then",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@3 'xmlns:adamref=""http://www.cdisc.org/ns/adamres/draft""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"@3 'xsi:schemalocation=""' schemalocation +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@3 'fileoid=""' fileoid +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@3 'odmversion=""1.2""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@3 'filetype=""snapshot""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@3 'creationdatetime=""' creationdate +(-1) '"">' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@1 '<study oid=""' studyoid +(-1) '"">' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
@3 '<globalvariables>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
@5 '<studyname>' studyname +(-1) '</studyname>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
@5 '<studydescription>' studydescription +(-1) '</studydescription>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
@5 '<protocolname>' protocolname +(-1) '</protocolname>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
@3 '</globalvariables>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
"@3 '<metadataversion oid=""cdisc.' standard +(-1) '.' version +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 'name=""' studyname +(-1) ',data definitions""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 'description=""' studyname +(-1) ',data definitions""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 'def:defineversion=""1.0.0""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 'def:standardname=""cdisc ' standard +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 'def:standardversion=""' version +(-1) '"">' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"%if ""&standard"" = ""adam"" %then",SAS Files\make_define.sas,,,,,,,,,,,,No,
%do;,SAS Files\make_define.sas,,,,,,,,,,,,No,
@5 '<def:supplementaldoc>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 '<def:documentref leafid=""suppdoc""/>' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
@5 '</def:supplementaldoc>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 '<def:leaf id=""suppdoc"" xlink:href=""dataguide.pdf"">' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
@7 '<def:title>data guide</def:title>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
%end;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"%else %if ""&standard"" = ""sdtm"" %then",SAS Files\make_define.sas,,,,,,,,,,,,No,
%do;,SAS Files\make_define.sas,,,,,,,,,,,,No,
@5 '<def:annotatedcrf>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 '<def:documentref leafid=""blankcrf""/>' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
@5 '</def:annotatedcrf>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 '<def:leaf id=""blankcrf"" xlink:href=""blankcrf.pdf"">' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
@7 '<def:title>annotated case report form</def:title>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
%end;,SAS Files\make_define.sas,,,,,,,,,,,,No,
@5 '</def:leaf>';,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"%if ""&standard"" = ""adam"" %then",SAS Files\make_define.sas,,,,,,,,,,,,No,
%do;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"filename leaves ""&path\leaves.txt"";",SAS Files\make_define.sas,,,,,,,,,,,,No,
data _null_;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set externallinks;,SAS Files\make_define.sas,,,,,,,,,,,,No,
file leaves notitles;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @5 '<def:leaf id=""' leafid +(-1) '""'     /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'xlink:href=""' leafrelpath +(-1) '"">' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
@7 '<def:title>' title '</def:title>'    /,SAS Files\make_define.sas,,,,,,,,,,,,No,
@5 '</def:leaf>',SAS Files\make_define.sas,,,,,,,,,,,,No,
;,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
%end;,SAS Files\make_define.sas,,,,,,,,,,,,No,
data variable_metadata;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set variable_metadata(rename=(domain = oid));,SAS Files\make_define.sas,,,,,,,,,,,,No,
length itemoid $ 40;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"if variable in (""studyid"",""domain"",""usubjid"",""subjid"") then",SAS Files\make_define.sas,,,,,,,,,,,,No,
itemoid = variable;,SAS Files\make_define.sas,,,,,,,,,,,,No,
else,SAS Files\make_define.sas,,,,,,,,,,,,No,
"itemoid = compress(oid || ""."" || variable);",SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
data valuelevel;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set valuelevel;,SAS Files\make_define.sas,,,,,,,,,,,,No,
length itemoid $ 200;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"itemoid = compress(valuelistoid || ""."" || valuename);",SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"filename comp ""&path\compmethod.txt"";",SAS Files\make_define.sas,,,,,,,,,,,,No,
data compmethods;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set compmethod;,SAS Files\make_define.sas,,,,,,,,,,,,No,
file comp notitles;,SAS Files\make_define.sas,,,,,,,,,,,,No,
if _n_ = 1 then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @5 ""<!-- ******************************************* -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 ""<!-- computational method information        *** -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 ""<!-- ******************************************* -->"";",SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @5 '<def:computationmethod oid=""' computationmethodoid +(-1) '"">' computationmethod +(-1) '</def:computationmethod>';",SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
proc sort,SAS Files\make_define.sas,,,,,,,,,,,,No,
data=valuelevel;,SAS Files\make_define.sas,,,,,,,,,,,,No,
where valuelistoid ne '';,SAS Files\make_define.sas,,,,,,,,,,,,No,
by valuelistoid;,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"filename vallist ""&path\valuelist.txt"";",SAS Files\make_define.sas,,,,,,,,,,,,No,
data valuelevel;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set valuelevel;,SAS Files\make_define.sas,,,,,,,,,,,,No,
by valuelistoid;,SAS Files\make_define.sas,,,,,,,,,,,,No,
file vallist notitles;,SAS Files\make_define.sas,,,,,,,,,,,,No,
if _n_ = 1 then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @5 ""<!-- ******************************************* -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 ""<!-- value level list definition information  ** -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 ""<!-- ******************************************* -->"";",SAS Files\make_define.sas,,,,,,,,,,,,No,
if first.valuelistoid then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @5 '<def:valuelistdef oid=""' valuelistoid +(-1) '"">';",SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 '<itemref itemoid=""' itemoid /*valuename*/ +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@9 'mandatory=""' mandatory +(-1) '""/>';",SAS Files\make_define.sas,,,,,,,,,,,,No,
if last.valuelistoid then,SAS Files\make_define.sas,,,,,,,,,,,,No,
put @5 '</def:valuelistdef>';,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
proc sort,SAS Files\make_define.sas,,,,,,,,,,,,No,
data=variable_metadata;,SAS Files\make_define.sas,,,,,,,,,,,,No,
where oid ne '';,SAS Files\make_define.sas,,,,,,,,,,,,No,
by oid varnum;,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
proc sort,SAS Files\make_define.sas,,,,,,,,,,,,No,
data=toc_metadata;,SAS Files\make_define.sas,,,,,,,,,,,,No,
where oid ne '';,SAS Files\make_define.sas,,,,,,,,,,,,No,
by oid;,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"filename igdef ""&path\itemgroupdef.txt"";",SAS Files\make_define.sas,,,,,,,,,,,,No,
data itemgroupdef;,SAS Files\make_define.sas,,,,,,,,,,,,No,
length label $ 40;,SAS Files\make_define.sas,,,,,,,,,,,,No,
merge toc_metadata variable_metadata(drop=label);,SAS Files\make_define.sas,,,,,,,"toc_metadata, variable_metadata(drop=label)",,,,,No,
by oid;,SAS Files\make_define.sas,,,,,,,,,,,,No,
file igdef notitles;,SAS Files\make_define.sas,,,,,,,,,,,,No,
if first.oid then,SAS Files\make_define.sas,,,,,,,,,,,,No,
do;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @5 ""<!-- ******************************************* -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 ""<!-- "" oid   @25   ""itemgroupdef information *** -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 ""<!-- ******************************************* -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 '<itemgroupdef oid=""' oid +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'name=""' name +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'repeating=""' repeating +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'purpose=""' purpose +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'isreferencedata=""' isreferencedata +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'def:label=""' label +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'def:structure=""' structure +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'def:domainkeys=""' domainkeys +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'def:class=""' class +(-1) '""' ;",SAS Files\make_define.sas,,,,,,,,,,,,No,
%if &standard=adam %then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 'def:archivelocationid=""location.' archivelocationid +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'comment=""' documentation +(-1) '"">'",SAS Files\make_define.sas,,,,,,,,,,,,No,
;,SAS Files\make_define.sas,,,,,,,,,,,,No,
%else,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 'def:archivelocationid=""location.' archivelocationid +(-1) '"">';",SAS Files\make_define.sas,,,,,,,,,,,,No,
;,SAS Files\make_define.sas,,,,,,,,,,,,No,
end;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 '<itemref itemoid=""' itemoid +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@9 'ordernumber=""' varnum +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@9 'mandatory=""' mandatory +(-1) @;",SAS Files\make_define.sas,,,,,,,,,,,,No,
"if role ne '' and ""&standard"" = ""sdtm"" then",SAS Files\make_define.sas,,,,,,,,,,,,No,
"put '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@9 'role=""' role +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@9 'rolecodelistoid=""codelist.' rolecodelist +(-1) '""/>';",SAS Files\make_define.sas,,,,,,,,,,,,No,
else,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put '""/>';",SAS Files\make_define.sas,,,,,,,,,,,,No,
if last.oid then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 ""<!-- **************************************************** -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 ""<!-- def:leaf details for hypertext linking the dataset   -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 ""<!-- **************************************************** -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 '<def:leaf id=""location.' oid +(-1) '"" xlink:href=""' archivelocationid +(-1) '.xpt"">' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
@9 '<def:title>' archivelocationid +(-1) '.xpt </def:title>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
@7 '</def:leaf>' /,SAS Files\make_define.sas,,,,,,,,,,,,No,
@5 '</itemgroupdef>';,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"filename idef ""&path\itemdef.txt"";",SAS Files\make_define.sas,,,,,,,,,,,,No,
data itemdef;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set variable_metadata end=eof;,SAS Files\make_define.sas,,,,,,,,,,,,No,
by oid;,SAS Files\make_define.sas,,,,,,,,,,,,No,
file idef notitles;,SAS Files\make_define.sas,,,,,,,,,,,,No,
if _n_ = 1 then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @5 ""<!-- ************************************************************ -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 ""<!-- the details of each variable is here for all domains         -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 ""<!-- ************************************************************ -->"" ;",SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @5 '<itemdef oid=""' itemoid +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'name=""' variable +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'datatype=""' type +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'length=""' length +(-1) '""';",SAS Files\make_define.sas,,,,,,,,,,,,No,
if significantdigits ne '' then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 'significantdigitis=""' significantdigits +(-1) '""';",SAS Files\make_define.sas,,,,,,,,,,,,No,
if displayformat ne '' then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 'def:displayformat=""' displayformat +(-1) '""';",SAS Files\make_define.sas,,,,,,,,,,,,No,
if computationmethodoid ne '' then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 'def:computationmethodoid=""' computationmethodoid +(-1) '""';",SAS Files\make_define.sas,,,,,,,,,,,,No,
"put %if ""&standard"" = ""sdtm"" %then",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'origin=""' origin +(-1) '""' / ;",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'comment=""' comment +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'def:label=""' label +(-1) '"">';",SAS Files\make_define.sas,,,,,,,,,,,,No,
if codelistname ne '' then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 '<codelistref codelistoid=""codelist.' codelistname +(-1) '""/>';",SAS Files\make_define.sas,,,,,,,,,,,,No,
if valuelistoid ne '' then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 '<def:valuelistref valuelistoid=""' valuelistoid +(-1) '""/>';",SAS Files\make_define.sas,,,,,,,,,,,,No,
put @5 '</itemdef>';,SAS Files\make_define.sas,,,,,,,,,,,,No,
run;,SAS Files\make_define.sas,,,,,,,,,,,,No,
"filename idefvl ""&path\itemdef_value.txt"";",SAS Files\make_define.sas,,,,,,,,,,,,No,
data itemdefvalue;,SAS Files\make_define.sas,,,,,,,,,,,,No,
set valuelevel end=eof;,SAS Files\make_define.sas,,,,,,,,,,,,No,
by valuelistoid;,SAS Files\make_define.sas,,,,,,,,,,,,No,
file idefvl notitles;,SAS Files\make_define.sas,,,,,,,,,,,,No,
if _n_ = 1 then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @5 ""<!-- ************************************************************ -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 ""<!-- the details of value level items are here                    -->"" /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@5 ""<!-- ************************************************************ -->"" ;",SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @5 '<itemdef oid=""' itemoid /*valuename*/ +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'name=""' valuename +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'datatype=""' type +(-1) '""' /",SAS Files\make_define.sas,,,,,,,,,,,,No,
"@7 'length=""' length +(-1) '""';",SAS Files\make_define.sas,,,,,,,,,,,,No,
if significantdigits ne '' then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 'significantdigitis=""' significantdigits +(-1) '""';",SAS Files\make_define.sas,,,,,,,,,,,,No,
if displayformat ne '' then,SAS Files\make_define.sas,,,,,,,,,,,,No,
"put @7 'def:displayformat=""' displayformat +(-1) '""';",SAS Files\make_define.sas,,,,,,,,,,,,No,
if computationmethodoid ne '' then,SAS Files\make_define.sas,,,,,,,,,,,,No,
